1689379200000,867.00000000,878.00000000,852.00000000,873.00000000,1667.95220000,1689407999999,1438315.06450000,5652,823.16390000,711520.02850000,0
1689408000000,872.00000000,890.00000000,864.00000000,883.00000000,3158.23480000,1689436799999,2777224.79000000,10074,1497.45520000,1317287.29400000,0
1689436800000,883.00000000,892.00000000,877.00000000,891.00000000,1126.86940000,1689465599999,997590.96710000,4085,456.19130000,404146.31900000,0
1689465600000,891.00000000,965.00000000,889.00000000,938.00000000,11708.06470000,1689494399999,10884392.00290000,31592,5697.19630000,5290946.32350000,0
1689494400000,937.00000000,1018.00000000,936.00000000,978.00000000,15405.11110000,1689523199999,15157492.06690000,43994,7391.69890000,7279698.49260000,0
1689523200000,978.00000000,995.00000000,962.00000000,971.00000000,4109.14660000,1689551999999,4027071.00300000,14268,2074.91070000,2035037.65870000,0
1689552000000,970.00000000,994.00000000,944.00000000,962.00000000,4332.39450000,1689580799999,4211623.86350000,13431,2104.25700000,2047426.29450000,0
1689580800000,962.00000000,962.00000000,929.00000000,945.00000000,5671.31510000,1689609599999,5353121.86740000,15724,2788.41310000,2632529.87680000,0
1689609600000,944.00000000,960.00000000,925.00000000,936.00000000,2703.98100000,1689638399999,2538117.14280000,9403,1237.04070000,1162249.78520000,0
1689638400000,936.00000000,942.00000000,909.00000000,912.00000000,2815.02350000,1689667199999,2608396.58820000,6574,1163.91790000,1079575.15670000,0
1689667200000,911.00000000,929.00000000,888.00000000,908.00000000,5885.89180000,1689695999999,5350801.08440000,13475,3154.26700000,2863763.10580000,0
1689696000000,908.00000000,937.00000000,888.00000000,924.00000000,2862.65160000,1689724799999,2595983.52500000,8292,1417.54410000,1287908.20000000,0
1689724800000,923.00000000,999.00000000,922.00000000,978.00000000,8008.00040000,1689753599999,7803818.72800000,25082,3439.16460000,3343447.60000000,0
1689753600000,978.00000000,993.00000000,971.00000000,978.00000000,4372.06590000,1689782399999,4292271.78120000,13978,2006.65740000,1970889.77440000,0
1689782400000,978.00000000,997.00000000,975.00000000,993.00000000,4952.55480000,1689811199999,4883220.42090000,15396,2569.33280000,2534859.25400000,0
1689811200000,993.00000000,1029.00000000,981.00000000,1019.00000000,7112.84790000,1689839999999,7137476.98080000,20143,3586.13960000,3600659.79930000,0
1689840000000,1019.00000000,1059.00000000,1009.00000000,1019.00000000,9884.49630000,1689868799999,10196907.91400000,28517,4724.49900000,4874389.89630000,0
1689868800000,1019.00000000,1045.00000000,1010.00000000,1034.00000000,3988.89780000,1689897599999,4085721.47670000,9709,2066.61670000,2118731.71830000,0
1689897600000,1033.00000000,1250.00000000,1030.00000000,1135.00000000,21270.05930000,1689926399999,24343721.05470000,69868,10568.12060000,12065014.50530000,0
1689926400000,1136.00000000,1180.00000000,1131.00000000,1142.00000000,9409.85700000,1689955199999,10858810.50110000,28513,4567.70210000,5274158.28400000,0
1689955200000,1142.00000000,1160.00000000,1089.00000000,1093.00000000,7601.07260000,1689983999999,8562099.49530000,22186,3303.54240000,3723519.56030000,0
1689984000000,1093.00000000,1115.00000000,1071.00000000,1094.00000000,7059.76890000,1690012799999,7689058.59650000,19406,3994.64030000,4346303.38970000,0
1690012800000,1094.00000000,1127.00000000,1093.00000000,1104.00000000,4498.93740000,1690041599999,4985220.66560000,15981,2033.47950000,2255815.16000000,0
1690041600000,1103.00000000,1114.00000000,1080.00000000,1109.00000000,4562.50650000,1690070399999,5002546.34530000,13972,2374.87310000,2605856.69680000,0
1690070400000,1110.00000000,1123.00000000,1090.00000000,1110.00000000,4542.76280000,1690099199999,5028330.73370000,14490,2214.93390000,2454871.18410000,0
1690099200000,1110.00000000,1155.00000000,1099.00000000,1119.00000000,5139.34970000,1690127999999,5749988.07180000,18052,2659.47040000,2980058.78040000,0
1690128000000,1119.00000000,1130.00000000,1075.00000000,1089.00000000,4716.65630000,1690156799999,5198222.43640000,15752,2262.23230000,2493606.01890000,0
1690156800000,1089.00000000,1089.00000000,1034.00000000,1042.00000000,6688.18720000,1690185599999,7079572.29830000,18915,3074.77390000,3254078.77470000,0
1690185600000,1042.00000000,1064.00000000,994.00000000,1057.00000000,8756.56330000,1690214399999,9075390.35420000,22029,4485.58200000,4656765.78470000,0
1690214400000,1057.00000000,1087.00000000,1046.00000000,1068.00000000,3152.23770000,1690243199999,3371310.36590000,8749,1668.51580000,1784542.63500000,0
1690243200000,1068.00000000,1107.00000000,1061.00000000,1097.00000000,6013.75320000,1690271999999,6529350.96250000,16735,2992.65540000,3247480.70030000,0
1690272000000,1097.00000000,1199.00000000,1088.00000000,1142.00000000,12048.28480000,1690300799999,13686003.86840000,38190,6164.25870000,7019312.43140000,0
1690300800000,1142.00000000,1153.00000000,1127.00000000,1137.00000000,4743.45410000,1690329599999,5415687.93370000,12161,2188.38060000,2499588.24370000,0
1690329600000,1138.00000000,1170.00000000,1112.00000000,1147.00000000,8747.95140000,1690358399999,9966412.08600000,20546,4563.09920000,5201170.91380000,0
1690358400000,1147.00000000,1188.00000000,1136.00000000,1177.00000000,5204.33090000,1690387199999,6020751.03610000,16177,3013.47210000,3488843.07570000,0
1690387200000,1177.00000000,1198.00000000,1166.00000000,1185.00000000,5277.21020000,1690415999999,6216166.85740000,17494,2797.50490000,3297158.62560000,0
1690416000000,1185.00000000,1283.00000000,1178.00000000,1235.00000000,11026.48260000,1690444799999,13643519.85230000,34474,5893.92740000,7297471.35960000,0
1690444800000,1235.00000000,1248.00000000,1166.00000000,1171.00000000,9168.19420000,1690473599999,11037030.40310000,25859,5179.27740000,6235671.44280000,0
1690473600000,1170.00000000,1179.00000000,1138.00000000,1165.00000000,5157.37700000,1690502399999,5967638.50580000,15064,2901.22020000,3359658.54530000,0
1690502400000,1166.00000000,1190.00000000,1155.00000000,1165.00000000,7686.20700000,1690531199999,9019947.87230000,21821,4162.84180000,4885416.15270000,0
1690531200000,1166.00000000,1182.00000000,1151.00000000,1162.00000000,4594.33940000,1690559999999,5347989.62060000,11806,2265.63630000,2636063.16730000,0
1690560000000,1161.00000000,1186.00000000,1150.00000000,1181.00000000,2972.82840000,1690588799999,3474612.02010000,7690,1847.81070000,2160096.31610000,0
1690588800000,1181.00000000,1235.00000000,1174.00000000,1223.00000000,6902.95650000,1690617599999,8388067.27080000,19252,3895.37640000,4731085.34780000,0
1690617600000,1224.00000000,1250.00000000,1215.00000000,1241.00000000,6862.14980000,1690646399999,8447811.35950000,23122,3207.82840000,3951317.97500000,0
1690646400000,1241.00000000,1361.00000000,1236.00000000,1283.00000000,11302.41540000,1690675199999,14614685.07730000,39236,6152.68630000,7949544.50330000,0
1690675200000,1283.00000000,1291.00000000,1252.00000000,1254.00000000,4362.28840000,1690703999999,5545686.78110000,11329,2086.77180000,2652814.09890000,0
1690704000000,1253.00000000,1292.00000000,1250.00000000,1275.00000000,4868.61290000,1690732799999,6190392.04900000,15668,2765.21670000,3517680.66770000,0
1690732800000,1275.00000000,1298.00000000,1237.00000000,1251.00000000,6580.19160000,1690761599999,8286383.15250000,19990,3515.92660000,4436497.28030000,0
1690761600000,1251.00000000,1288.00000000,1238.00000000,1275.00000000,4120.95560000,1690790399999,5213340.32460000,13125,2318.77150000,2934378.96880000,0
1690790400000,1275.00000000,1316.00000000,1240.00000000,1241.00000000,5691.31260000,1690819199999,7240053.70930000,17113,2856.72850000,3639291.13480000,0
1690819200000,1240.00000000,1248.00000000,1205.00000000,1226.00000000,8548.94320000,1690847999999,10478196.07350000,23263,4438.56500000,5442283.04410000,0
